Date,eq_bh,eq_sys,dd_bh,dd_sys
2009-01-09,0.5025094102885822,0.8693262773687869,-0.5055555555555555,-0.14424164683149843
2009-01-12,0.4868255959849435,0.8694601228310452,-0.5209876543209877,-0.1441098903491016
2009-01-13,0.4874529485570891,0.8695939682933037,-0.5203703703703704,-0.14397813386670455
2009-01-14,0.46800501882057716,0.8706647319913714,-0.5395061728395062,-0.1429240820075287
2009-01-15,0.4767879548306148,0.8697278137555622,-0.5308641975308642,-0.1438463773843076
2009-01-16,0.49623588456712675,0.8701293501423377,-0.5117283950617284,-0.14345110793711646
2009-01-20,0.4629861982434128,0.870530886529113,-0.5444444444444445,-0.14305583848992554
2009-01-21,0.4742785445420326,0.8691924319065282,-0.5333333333333334,-0.1443734033138957
2009-01-22,0.4623588456712673,0.8695939682933036,-0.5450617283950617,-0.14397813386670466
2009-01-23,0.48243412797992474,0.869460122831045,-0.5253086419753086,-0.14410989034910182
2009-01-26,0.486198243412798,0.868255513670719,-0.521604938271605,-0.1452956986906746
2009-01-27,0.5018820577164367,0.8691924319065282,-0.5061728395061729,-0.1443734033138957
2009-01-28,0.5194479297365119,0.8689247409820113,-0.48888888888888893,-0.14463691627868958
2009-01-29,0.493099121706399,0.8671847499726513,-0.5148148148148148,-0.14634975054985044
2009-01-30,0.48306148055207027,0.8677201318216851,-0.5246913580246915,-0.14582272462026258
2009-02-02,0.4887076537013802,0.8677201318216851,-0.5191358024691358,-0.14582272462026258
2009-02-02,0.4887076537013802,0.8677201318216851,-0.5191358024691358,-0.14582272462026258
2009-02-03,0.4968632371392723,0.8667840798995472,-0.5111111111111111,-0.1467441672042753
2009-02-04,0.5031367628607277,0.8653131411647593,-0.5049382716049383,-0.14819214840772377
2009-02-05,0.5238393977415308,0.8655805845710846,-0.48456790123456794,-0.14792887909800578
2009-02-06,0.5432873274780426,0.8650456977584343,-0.4654320987654321,-0.14845541771744164
2009-02-09,0.5401505646173149,0.8647782543521093,-0.46851851851851856,-0.1487186870271595
2009-02-10,0.5150564617314932,0.8667840798995471,-0.4932098765432098,-0.1467441672042754
2009-02-11,0.5056461731493099,0.8665166364932221,-0.5024691358024691,-0.14700743651399328
2009-02-12,0.5125470514429109,0.8675864101185222,-0.495679012345679,-0.1459543592751218
2009-02-13,0.520702634880803,0.8658480279774093,-0.4876543209876544,-0.14766560978828813
2009-02-17,0.48557089084065247,0.8681212969311723,-0.5222222222222223,-0.14542782065568605
2009-02-18,0.486198243412798,0.8667840798995469,-0.521604938271605,-0.14674416720427563
2009-02-19,0.4629861982434128,0.8663829147900595,-0.5444444444444445,-0.14713907116885228
2009-02-20,0.46612296110414053,0.8671852450090345,-0.5413580246913581,-0.14634926323969877
2009-02-23,0.44604767879548307,0.8670515233058721,-0.5611111111111111,-0.14648089789455765
2009-02-24,0.4692597239648683,0.8663829147900595,-0.5382716049382716,-0.14713907116885228
2009-02-25,0.48243412797992474,0.864778254352109,-0.5253086419753086,-0.14871868702715985
2009-02-26,0.4780426599749059,0.8651794194615966,-0.5296296296296297,-0.14832378306258298
2009-02-27,0.4755332496863237,0.8657143062742466,-0.5320987654320988,-0.14779724444314724
2009-03-02,0.4504391468005019,0.867586410118522,-0.5567901234567901,-0.14595435927512201
2009-03-02,0.4504391468005019,0.867586410118522,-0.5567901234567901,-0.14595435927512201
2009-03-03,0.45671267252195735,0.867586410118522,-0.5506172839506174,-0.14595435927512201
2009-03-04,0.4767879548306148,0.8666496362683247,-0.5308641975308642,-0.14687651251977318
